target,id,date,flag,user,text
2,1467859066,Mon Apr 06 22:32:23 PDT 2009,NO_QUERY,FNFKayCee,@supersport I miss my buddy  ill be in NY on the 25th
2,1467859408,Mon Apr 06 22:32:28 PDT 2009,NO_QUERY,CaddyStage,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
2,1467859436,Mon Apr 06 22:32:28 PDT 2009,NO_QUERY,ha_nobita,Opps.. As I said.. I still got one day remain and now problem come 
2,1467859558,Mon Apr 06 22:32:30 PDT 2009,NO_QUERY,tchviolin,"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb"
2,1467859666,Mon Apr 06 22:32:31 PDT 2009,NO_QUERY,DreamActivist23,@HillyDoP  oH NO
2,1467859820,Mon Apr 06 22:32:36 PDT 2009,NO_QUERY,msbutt3rfly14,spencer is not a good guy. 
2,1467859922,Mon Apr 06 22:32:35 PDT 2009,NO_QUERY,Karmatical,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman."
2,1467860144,Mon Apr 06 22:32:38 PDT 2009,NO_QUERY,Jana1976,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,sheï¿½s not well "
2,1467860268,Mon Apr 06 22:32:40 PDT 2009,NO_QUERY,AmyJade,didn't get shit done today ~ i'm so screwed 
2,1467860895,Mon Apr 06 22:32:50 PDT 2009,NO_QUERY,tantrixie,wanttss to go out 
2,1467860904,Mon Apr 06 22:32:51 PDT 2009,NO_QUERY,supersharayah,Is not going to sleep tonite. 
2,1467861095,Mon Apr 06 22:32:54 PDT 2009,NO_QUERY,bluepaintred,too worried and tired to post tonight 
2,1467861413,Mon Apr 06 22:32:58 PDT 2009,NO_QUERY,AmyJade,couldn't get shit done today ~ i'm so screwed 
2,1467861522,Mon Apr 06 22:33:00 PDT 2009,NO_QUERY,bovinemammal,"Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep "
2,1467861571,Mon Apr 06 22:33:01 PDT 2009,NO_QUERY,jessejoseph,"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*("
2,1467862213,Mon Apr 06 22:33:11 PDT 2009,NO_QUERY,lennytoups,@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now
2,1467862313,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,paulverhoeven,"@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting. "
2,1467862355,Mon Apr 06 22:33:13 PDT 2009,NO_QUERY,Britty88,@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! 
2,1467862411,Mon Apr 06 22:33:16 PDT 2009,NO_QUERY,stephaniekmusic,i hate to see the spartans so sad 
2,1467862710,Mon Apr 06 22:33:20 PDT 2009,NO_QUERY,Jemimus,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot 
2,1467862806,Mon Apr 06 22:33:21 PDT 2009,NO_QUERY,Sweetpineapple,"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!"
2,1467863072,Mon Apr 06 22:33:25 PDT 2009,NO_QUERY,Artiel87,@mandayyy 
2,1467863415,Mon Apr 06 22:33:31 PDT 2009,NO_QUERY,treehugger25,@twista202 I think I want to read some books but the library doesn't have them 
2,1467863507,Mon Apr 06 22:33:32 PDT 2009,NO_QUERY,Mirlina,My nap was interrupted so many times today  Going out for Japanese with the 'rents again...
2,1467863508,Mon Apr 06 22:33:32 PDT 2009,NO_QUERY,g_rose86,Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. 
2,1467863633,Mon Apr 06 22:33:34 PDT 2009,NO_QUERY,omgseriouslywtf,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.
2,1467863684,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,DjGundam,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
2,1467863716,Mon Apr 06 22:33:35 PDT 2009,NO_QUERY,stacyc37,sad that the 'feet' of my macbook just fell off 
2,1467864250,Mon Apr 06 22:33:44 PDT 2009,NO_QUERY,Alp0,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad 
2,1467870864,Mon Apr 06 22:35:29 PDT 2009,NO_QUERY,TheDCD,"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
2,1467870866,Mon Apr 06 22:35:29 PDT 2009,NO_QUERY,DrewKatavich,"Has now gotten somebody to read his tweets, but cant get them to make an account. "
2,1467871007,Mon Apr 06 22:35:31 PDT 2009,NO_QUERY,tinyvamp,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:
2,1467871040,Mon Apr 06 22:35:31 PDT 2009,NO_QUERY,MTLarson1224,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
2,1467871223,Mon Apr 06 22:35:35 PDT 2009,NO_QUERY,vcf2,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha
2,1467871226,Mon Apr 06 22:35:36 PDT 2009,NO_QUERY,thinkingmama,@breadandbadger Congrats!!  i totally forgot to submit photos 
2,1467871545,Mon Apr 06 22:35:40 PDT 2009,NO_QUERY,Cherye101,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx"
2,1467871552,Mon Apr 06 22:35:40 PDT 2009,NO_QUERY,nataleyritter,@imaginarypeach now your leaving me  .... -gets sad-
2,1467871661,Mon Apr 06 22:35:41 PDT 2009,NO_QUERY,ciairuhh,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. "
2,1467871754,Mon Apr 06 22:35:43 PDT 2009,NO_QUERY,sarahdesjardins,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED 
2,1467871844,Mon Apr 06 22:35:44 PDT 2009,NO_QUERY,larsgunnarf,Tuesdayï¿½ll start with reflection ï¿½n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers 
2,1467871917,Mon Apr 06 22:35:46 PDT 2009,NO_QUERY,Lvonhusen,What tragedy and disaster in the news this week 
2,1467871956,Mon Apr 06 22:35:46 PDT 2009,NO_QUERY,TimelessAKA,yes yes still trying to find a picture that will upload correclty.. 
2,1467872136,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,jinnah,Why oh why was the Red Sox game rained out? I was so looking forward to opening day 
2,1467872175,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,edsed,I still can't find my keys. 
2,1467872181,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,admdrw,@charlietm I know right. I dunno what is going on with twitter. 
2,1467872218,Mon Apr 06 22:35:50 PDT 2009,NO_QUERY,Loreinski,might be getting a sore throat again 
2,1467872247,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,OhShayLaVie,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!
2,1467872309,Mon Apr 06 22:35:51 PDT 2009,NO_QUERY,dossy,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  
2,1467872355,Mon Apr 06 22:35:52 PDT 2009,NO_QUERY,bigwillthechamp,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd 
2,1467872594,Mon Apr 06 22:35:56 PDT 2009,NO_QUERY,MalloryLe,is in the bathroom... wake up lakin. 
2,1467872638,Mon Apr 06 22:35:59 PDT 2009,NO_QUERY,courtosullivan,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3
2,1467872759,Mon Apr 06 22:35:59 PDT 2009,NO_QUERY,Augustina22CA,"im lonely  keep me company! 22 female, california"
2,1467872940,Mon Apr 06 22:36:02 PDT 2009,NO_QUERY,sdcoyle,bad day at the betfair office 
2,1467873004,Mon Apr 06 22:36:03 PDT 2009,NO_QUERY,omgitsjo,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!
2,1467873227,Mon Apr 06 22:36:06 PDT 2009,NO_QUERY,catrienmaxwell,I'm really cold. I don't want to go to sleep yet but there's nothing to do 
2,1467873256,Mon Apr 06 22:36:06 PDT 2009,NO_QUERY,nicci718,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! 
2,1467873467,Mon Apr 06 22:36:10 PDT 2009,NO_QUERY,meganminesinger,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
2,1467873592,Mon Apr 06 22:36:15 PDT 2009,NO_QUERY,nicole___,@miss_om Aww  I know I felt like that yesterday at work 
2,1467873828,Mon Apr 06 22:36:16 PDT 2009,NO_QUERY,JBarrick,@SarahReedSC treaty isn't defined 
2,1467873980,Mon Apr 06 22:36:19 PDT 2009,NO_QUERY,gregcronin,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;
2,1467874103,Mon Apr 06 22:36:20 PDT 2009,NO_QUERY,Lisaherrity,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx
2,1467874479,Mon Apr 06 22:36:26 PDT 2009,NO_QUERY,princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts
2,1467874569,Mon Apr 06 22:36:27 PDT 2009,NO_QUERY,Artiel87,@mandayyy   
2,1467874916,Mon Apr 06 22:36:33 PDT 2009,NO_QUERY,jasminpatry,New video card is DOA. 
2,1467875163,Mon Apr 06 22:36:38 PDT 2009,NO_QUERY,saraguilford12,"feeling lost, naked and confused (JK, sort of).....no iphone for me. "
2,1467875208,Mon Apr 06 22:36:39 PDT 2009,NO_QUERY,realin,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work "
2,1467875930,Mon Apr 06 22:36:51 PDT 2009,NO_QUERY,gregcronin,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;
2,1467876016,Mon Apr 06 22:36:52 PDT 2009,NO_QUERY,Steponme2418,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
2,1467876133,Mon Apr 06 22:36:54 PDT 2009,NO_QUERY,benboarder,has lost his ring. It's no-where to be seen 
2,1467876652,Mon Apr 06 22:37:03 PDT 2009,NO_QUERY,SupernovaGirl,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY."
2,1467876711,Mon Apr 06 22:37:04 PDT 2009,NO_QUERY,latoyanlegania,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick 
2,1467876944,Mon Apr 06 22:37:07 PDT 2009,NO_QUERY,taspence,Is fucked to go back to IC 
2,1467877496,Mon Apr 06 22:37:16 PDT 2009,NO_QUERY,lizzzzlemon,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. 
2,1467877833,Mon Apr 06 22:37:22 PDT 2009,NO_QUERY,russbaker,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can
2,1467877865,Mon Apr 06 22:37:23 PDT 2009,NO_QUERY,hypnoticzexy,@kissability Me too I is poor 
2,1467878057,Mon Apr 06 22:37:26 PDT 2009,NO_QUERY,debbieseraphina,help me forget 8th april &amp; 13th july! 
2,1467878557,Mon Apr 06 22:37:36 PDT 2009,NO_QUERY,tshamysboo,"dierks bentley is comin' to columbus, OH!! i wanna go so bad "
2,1467878633,Mon Apr 06 22:37:35 PDT 2009,NO_QUERY,husqvarna,i have to take my sidekick back. 
2,1467878929,Mon Apr 06 22:37:40 PDT 2009,NO_QUERY,VirtueIMC,@chriscantore congrats! I'm totally jealous! only wish my XM was working 
2,1467878971,Mon Apr 06 22:37:41 PDT 2009,NO_QUERY,godzgurl,gr8t my face is very itchy 
2,1467878983,Mon Apr 06 22:37:41 PDT 2009,NO_QUERY,dancingmanikin,poor socks  luvvvvv the golden retriever!! I want one sighhhh
2,1467879203,Mon Apr 06 22:37:44 PDT 2009,NO_QUERY,iggyp,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
2,1467879314,Mon Apr 06 22:37:46 PDT 2009,NO_QUERY,sarochka,Aaaaand the nausea is back. 
2,1467879328,Mon Apr 06 22:37:46 PDT 2009,NO_QUERY,flowerlilly,@DonnieWahlberg ooh Iï¿½m excited and not even going 2 be there  long love YOUTUBE!
2,1467879480,Mon Apr 06 22:37:49 PDT 2009,NO_QUERY,themangoman,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
2,1467879984,Mon Apr 06 22:37:57 PDT 2009,NO_QUERY,marybacchus,@mathewsmichael  i agree... the jobros dont update theres very often 
2,1467880085,Mon Apr 06 22:37:59 PDT 2009,NO_QUERY,bliumchik,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link 
2,1467880431,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,finnsig,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
2,1467880442,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
2,1467880463,Mon Apr 06 22:38:04 PDT 2009,NO_QUERY,sammysokol,@bostongarden I miss bentley 
2,1467880692,Mon Apr 06 22:38:08 PDT 2009,NO_QUERY,JWard86,seriously needs to finish these job applications 
2,1467881131,Mon Apr 06 22:38:14 PDT 2009,NO_QUERY,dgvirtual,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids"
2,1467881373,Mon Apr 06 22:38:18 PDT 2009,NO_QUERY,ForzaRagazza,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. 
2,1467881376,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,jasminedesiree,@huntermoore I don't want him to ever punch me.  
2,1467881457,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,kortt,sooo sick of the snow  ughh
2,1467881474,Mon Apr 06 22:38:20 PDT 2009,NO_QUERY,__Susan__,@ITS_NEMESIS ------- 
2,1467881686,Mon Apr 06 22:38:24 PDT 2009,NO_QUERY,aoski,@LoveMeagan it doesn't work your fan is upset 
2,1467881809,Mon Apr 06 22:38:26 PDT 2009,NO_QUERY,wcarss,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. 
2,1467881897,Mon Apr 06 22:38:30 PDT 2009,NO_QUERY,drtaru,@zaydia but i cant figure out how to get there / back / pay for a hotel etc 
2,1467881920,Mon Apr 06 22:38:28 PDT 2009,NO_QUERY,mumu1210,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN "
2,1467882140,Mon Apr 06 22:38:32 PDT 2009,NO_QUERY,nyracat,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
2,1467882491,Mon Apr 06 22:38:37 PDT 2009,NO_QUERY,Stereo_Skyline,@ThaStevieG but what I really want is my old bass back 
2,1467882592,Mon Apr 06 22:38:39 PDT 2009,NO_QUERY,veelishus,Mad tired today... Callin it in early tonight  nighty night twittas
2,1467882902,Mon Apr 06 22:38:44 PDT 2009,NO_QUERY,usagiko,"@LevenRambin: Take it easy, and be good to you. "
2,1467888679,Mon Apr 06 22:40:15 PDT 2009,NO_QUERY,weisenly,I'm afraid I had bad code. 
2,1467888732,Mon Apr 06 22:40:18 PDT 2009,NO_QUERY,ChrisJNewman,Think I'm going to bed. Goodniight. I hate this 
2,1467888953,Mon Apr 06 22:40:20 PDT 2009,NO_QUERY,stefanip,"@riancurtis  i'm here, friend, and i love you."
2,1467889231,Mon Apr 06 22:40:24 PDT 2009,NO_QUERY,luannem,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??
2,1467889251,Mon Apr 06 22:40:24 PDT 2009,NO_QUERY,krissivee,@aaronrva is in the bathroom and i have to pee!    
2,1467889334,Mon Apr 06 22:40:26 PDT 2009,NO_QUERY,Angela004,@ashleyskyy but I wanted a margarita too! 
2,1467889574,Mon Apr 06 22:40:30 PDT 2009,NO_QUERY,Nrose09,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
2,1467889791,Mon Apr 06 22:40:33 PDT 2009,NO_QUERY,jennhelvering,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good 
2,1467889988,Mon Apr 06 22:40:36 PDT 2009,NO_QUERY,FeedMeTrance,"has 0g of milky bar left, and around 200ml of coke "
2,1467890079,Mon Apr 06 22:40:38 PDT 2009,NO_QUERY,BATMANNN,@jokerrrr It stillllll hasn't arrived 
2,1467890212,Mon Apr 06 22:40:43 PDT 2009,NO_QUERY,MorganWillis,"Mraow, I feel like dancing, but first art school wants to rape me some more. "
2,1467890222,Mon Apr 06 22:40:40 PDT 2009,NO_QUERY,AUSTINMONIQUE,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time 
2,1467890723,Mon Apr 06 22:40:48 PDT 2009,NO_QUERY,Arneenxx,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back 
2,1467891826,Mon Apr 06 22:41:07 PDT 2009,NO_QUERY,elamparuthi,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
2,1467891880,Mon Apr 06 22:41:06 PDT 2009,NO_QUERY,Ps8612,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/"
2,1467892075,Mon Apr 06 22:41:09 PDT 2009,NO_QUERY,ARExistence,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!"
2,1467892419,Mon Apr 06 22:41:15 PDT 2009,NO_QUERY,dEnNy_333,Just watched tropic thunder. Dreading tomorrow 
2,1467892515,Mon Apr 06 22:41:16 PDT 2009,NO_QUERY,Tuhtsqueen,@qweendassah no...he's still miss'n... 
2,1467892667,Mon Apr 06 22:41:19 PDT 2009,NO_QUERY,karlcswanson,ChiefDelphi is down 
2,1467892720,Mon Apr 06 22:41:20 PDT 2009,NO_QUERY,sarawang,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)"
2,1467892760,Mon Apr 06 22:41:20 PDT 2009,NO_QUERY,voguea,playing game at home! my new boss didn't call me yet... 
2,1467892889,Mon Apr 06 22:41:22 PDT 2009,NO_QUERY,SPYSG,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
2,1467892945,Mon Apr 06 22:41:25 PDT 2009,NO_QUERY,colorful_kelsey,Poor Joshy is sick???   those damn tejanos!
2,1467893163,Mon Apr 06 22:41:27 PDT 2009,NO_QUERY,hotrodlopez,My thoughts are with Sandra Cantu's family at this difficult and sad time 
2,1467893258,Mon Apr 06 22:41:29 PDT 2009,NO_QUERY,wandafay,"@FranzGlaus I know, just wanted to let everybody know what was happening  "
2,1467893275,Mon Apr 06 22:41:29 PDT 2009,NO_QUERY,TiM_Cunningham,Michigan who?  I don't know them.                   *sigh*   Shameful!
2,1467893504,Mon Apr 06 22:41:33 PDT 2009,NO_QUERY,cday88,i have to fill two hours 
2,1467893730,Mon Apr 06 22:41:36 PDT 2009,NO_QUERY,lisha_e,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday "
2,1467894593,Mon Apr 06 22:41:52 PDT 2009,NO_QUERY,Tanja71,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office 
2,1467894600,Mon Apr 06 22:41:51 PDT 2009,NO_QUERY,dreaaa,throat is closing up and i had some string cheese. not a good idea 
2,1467894746,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,jenners101,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family."
2,1467894749,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,Fudgey84,wishing i was home underneath my covers 
2,1467894750,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,tilleywilly,walking home from school drains all my energy 
2,1467894786,Mon Apr 06 22:41:55 PDT 2009,NO_QUERY,otherbella,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!"
2,1467894841,Mon Apr 06 22:41:56 PDT 2009,NO_QUERY,JamieMphoto,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?
2,1467894898,Mon Apr 06 22:41:57 PDT 2009,NO_QUERY,ylajennytambien,I wish I was better at writing. It's taking me so long to write this paper. 
2,1467895048,Mon Apr 06 22:41:59 PDT 2009,NO_QUERY,abean2007,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... 
2,1467895109,Mon Apr 06 22:42:00 PDT 2009,NO_QUERY,IncomeDiscovery,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project."
2,1467895424,Mon Apr 06 22:42:07 PDT 2009,NO_QUERY,MissPassion,@thecoolestout Ha the sun's already gone 
2,1467895478,Mon Apr 06 22:42:06 PDT 2009,NO_QUERY,sprtsgrl04,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. 
2,1467895481,Mon Apr 06 22:42:08 PDT 2009,NO_QUERY,RedTheTrucker,My man crush Jake Peavy let me down  #gayforpeavy
2,1467895712,Mon Apr 06 22:42:10 PDT 2009,NO_QUERY,larabehnert,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail "
2,1467896211,Mon Apr 06 22:42:18 PDT 2009,NO_QUERY,summerseelye,michigan state you make me sad 
2,1467896253,Mon Apr 06 22:42:19 PDT 2009,NO_QUERY,chimshar,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.
2,1467896463,Mon Apr 06 22:42:22 PDT 2009,NO_QUERY,algaebiofuels,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs
2,1467896777,Mon Apr 06 22:42:28 PDT 2009,NO_QUERY,EricaLeigh777,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. 
2,1467896778,Mon Apr 06 22:42:28 PDT 2009,NO_QUERY,hellostaci,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. 
2,1467896898,Mon Apr 06 22:42:30 PDT 2009,NO_QUERY,alohasassy,just got home from watching Michigan State get tromped!   
2,1467896911,Mon Apr 06 22:42:30 PDT 2009,NO_QUERY,diet_lard,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache "
2,1467896996,Mon Apr 06 22:42:32 PDT 2009,NO_QUERY,aeoth,"@griffmiester no exchanging for me, my laptop hasn't arrived "
2,1467897316,Mon Apr 06 22:42:37 PDT 2009,NO_QUERY,nicolegreen,@hyperbets i hope this doesn't last too long.  i feel miserable!
2,1467897981,Mon Apr 06 22:42:47 PDT 2009,NO_QUERY,jcphoto,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
2,1467898061,Mon Apr 06 22:42:49 PDT 2009,NO_QUERY,Kevin_Lately,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
2,1467898076,Mon Apr 06 22:42:51 PDT 2009,NO_QUERY,suze2000,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!
2,1467898078,Mon Apr 06 22:42:49 PDT 2009,NO_QUERY,paulmoreton1978,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah "
2,1467898511,Mon Apr 06 22:42:56 PDT 2009,NO_QUERY,Day_Zee,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week 
2,1467898676,Mon Apr 06 22:42:59 PDT 2009,NO_QUERY,AnimePlanet,"@otakusecret my reaction too  whoa, didn't see that coming"
2,1467899025,Mon Apr 06 22:43:06 PDT 2009,NO_QUERY,oup,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! "
2,1467899451,Mon Apr 06 22:43:12 PDT 2009,NO_QUERY,aileen2u2,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry "
2,1467899605,Mon Apr 06 22:43:15 PDT 2009,NO_QUERY,remzology,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. 
2,1467899707,Mon Apr 06 22:43:17 PDT 2009,NO_QUERY,abean2007,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it 
2,1467899753,Mon Apr 06 22:43:18 PDT 2009,NO_QUERY,Sheezy3380,New Testament Test at 9:30 am   
2,1467900033,Mon Apr 06 22:43:23 PDT 2009,NO_QUERY,edlimagno,@ScoutBuck tons no hay Troll? ahhhh 
2,1467900037,Mon Apr 06 22:43:22 PDT 2009,NO_QUERY,tracious,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! 
2,1467900244,Mon Apr 06 22:43:26 PDT 2009,NO_QUERY,Mowgli3,"http://twitpic.com/2y2yi - I love you, Buck. "
2,1467900431,Mon Apr 06 22:43:29 PDT 2009,NO_QUERY,cescajo,last one!!! but still not done!!! 
2,1467900545,Mon Apr 06 22:43:31 PDT 2009,NO_QUERY,brookes4402,homework.... 
2,1467900898,Mon Apr 06 22:43:38 PDT 2009,NO_QUERY,SullieSullivan,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby 
2,1467901135,Mon Apr 06 22:43:42 PDT 2009,NO_QUERY,LaurelieSunny,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots 
2,1467901188,Mon Apr 06 22:43:43 PDT 2009,NO_QUERY,bonerjamz,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
2,1467901250,Mon Apr 06 22:43:44 PDT 2009,NO_QUERY,jiriteach,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and "
2,1467901346,Mon Apr 06 22:43:46 PDT 2009,NO_QUERY,gildardomunoz,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
2,1467901437,Mon Apr 06 22:43:48 PDT 2009,NO_QUERY,Arneenxx,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
2,1467901500,Mon Apr 06 22:43:49 PDT 2009,NO_QUERY,thegeach,feeling down 
2,1467901839,Mon Apr 06 22:43:54 PDT 2009,NO_QUERY,SummerJSanders,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
2,1467904302,Mon Apr 06 22:44:34 PDT 2009,NO_QUERY,bsbnumber1fan,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
2,1467905125,Mon Apr 06 22:44:48 PDT 2009,NO_QUERY,veronica78, wonder if Jon lost the net
2,1467905378,Mon Apr 06 22:44:52 PDT 2009,NO_QUERY,raymondroman,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
2,1467905653,Mon Apr 06 22:44:57 PDT 2009,NO_QUERY,KishoreK,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock 
